library,on_test_path,our_method_length,our_method_length_plus1,radon_loc,radon_lloc,radon_sloc
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,13,14,14,5,7
Django-1.8.2,True,10,11,11,5,10
Django-1.8.2,True,4,5,5,4,4
Django-1.8.2,True,6,7,7,5,6
Django-1.8.2,True,15,16,16,7,6
Django-1.8.2,True,12,13,13,8,7
Django-1.8.2,True,16,17,17,11,10
Django-1.8.2,True,6,7,7,4,6
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,7,8,8,3,8
Django-1.8.2,True,7,8,8,3,8
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,2,3,3,3,2
Django-1.8.2,True,6,7,7,4,6
Django-1.8.2,True,5,6,6,6,6
Django-1.8.2,True,2,3,3,2,3
Django-1.8.2,True,3,4,4,2,2
Django-1.8.2,True,6,7,7,2,7
Django-1.8.2,True,6,7,7,7,7
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,7,8,8,8,8
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,6,7,7,2,6
Django-1.8.2,True,2,3,3,4,3
Django-1.8.2,True,3,4,4,3,3
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,5,6,6,5,6
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,3,2
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,5,6,6,6,6
Django-1.8.2,True,1,2,2,3,2
Django-1.8.2,True,3,4,4,2,4
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,3,2
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,4,5,5,2,5
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,4,5,5,3,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,7,8,8,4,4
Django-1.8.2,True,6,7,7,6,4
Django-1.8.2,True,10,11,11,8,7
Django-1.8.2,True,6,7,7,5,4
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,6,7,7,5,4
Django-1.8.2,True,7,8,8,4,3
Django-1.8.2,True,7,8,8,4,3
Django-1.8.2,True,12,13,13,6,10
Django-1.8.2,True,14,15,15,8,12
Django-1.8.2,True,5,6,6,4,3
Django-1.8.2,True,14,15,15,7,12
Django-1.8.2,True,15,16,16,8,12
Django-1.8.2,True,9,10,10,6,6
Django-1.8.2,True,9,10,10,6,6
Django-1.8.2,True,9,10,10,6,6
Django-1.8.2,True,17,18,18,10,11
Django-1.8.2,True,16,17,17,15,13
Django-1.8.2,True,16,17,17,11,10
Django-1.8.2,True,13,14,14,10,9
Django-1.8.2,True,9,10,10,8,8
Django-1.8.2,True,28,29,29,18,18
Django-1.8.2,True,24,25,25,14,15
Django-1.8.2,True,9,10,10,6,7
Django-1.8.2,True,35,36,36,16,33
Django-1.8.2,True,15,16,16,15,10
Django-1.8.2,True,13,14,14,18,13
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,11,12,12,8,7
Django-1.8.2,True,11,12,12,7,8
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,8,9,9,5,4
Django-1.8.2,True,7,8,8,5,4
Django-1.8.2,True,8,9,9,6,5
Django-1.8.2,True,29,30,30,20,24
Django-1.8.2,True,51,52,52,42,32
Django-1.8.2,True,8,9,9,4,3
Django-1.8.2,True,6,7,7,5,4
Django-1.8.2,True,12,13,13,7,7
Django-1.8.2,True,8,9,9,5,4
Django-1.8.2,True,11,12,12,5,4
Django-1.8.2,True,11,12,12,6,5
Django-1.8.2,True,12,13,13,11,9
Django-1.8.2,True,30,31,31,18,15
Django-1.8.2,True,7,8,8,6,5
Django-1.8.2,True,6,7,7,4,3
Django-1.8.2,True,7,8,8,5,4
Django-1.8.2,True,6,7,7,4,3
Django-1.8.2,True,6,7,7,4,3
Django-1.8.2,True,7,8,8,5,4
Django-1.8.2,True,7,8,8,5,4
Django-1.8.2,True,14,15,15,8,11
Django-1.8.2,True,6,7,7,4,3
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,8,9,9,5,6
Django-1.8.2,True,14,15,15,6,7
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,29,30,30,26,25
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,5,6,6,7,5
Django-1.8.2,True,11,12,12,9,7
Django-1.8.2,True,12,13,13,10,13
Django-1.8.2,True,5,6,6,6,6
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,7,8,8,8,8
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,9,10,10,8,10
Django-1.8.2,True,74,75,75,31,61
Django-1.8.2,True,68,69,69,48,47
Django-1.8.2,True,26,27,27,19,22
Django-1.8.2,True,11,12,12,11,12
Django-1.8.2,True,26,27,27,18,17
Django-1.8.2,True,54,55,55,37,40
Django-1.8.2,True,80,81,81,70,69
Django-1.8.2,True,44,45,45,30,33
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,20,21,21,13,12
Django-1.8.2,True,25,26,26,17,16
Django-1.8.2,True,26,27,27,18,17
Django-1.8.2,True,39,40,40,24,30
Django-1.8.2,True,39,40,40,34,32
Django-1.8.2,True,11,12,12,10,10
Django-1.8.2,True,11,12,12,10,10
Django-1.8.2,True,20,21,21,13,12
Django-1.8.2,True,18,19,19,11,10
Django-1.8.2,True,30,31,31,23,22
Django-1.8.2,True,31,32,32,24,23
Django-1.8.2,True,12,13,13,6,10
Django-1.8.2,True,7,8,8,7,6
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,11,12,12,5,8
Django-1.8.2,True,15,16,16,7,10
Django-1.8.2,True,11,12,12,8,10
Django-1.8.2,True,14,15,15,8,14
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,13,14,14,7,8
Django-1.8.2,True,11,12,12,5,6
Django-1.8.2,True,18,19,19,9,13
Django-1.8.2,True,11,12,12,7,7
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,9,10,10,6,5
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,9,10,10,7,8
Django-1.8.2,True,5,6,6,6,5
Django-1.8.2,True,19,20,20,15,15
Django-1.8.2,True,10,11,11,9,8
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,8,9,9,6,7
Django-1.8.2,True,8,9,9,7,8
Django-1.8.2,True,8,9,9,7,8
Django-1.8.2,True,8,9,9,7,8
Django-1.8.2,True,8,9,9,7,8
Django-1.8.2,True,10,11,11,7,10
Django-1.8.2,True,16,17,17,6,10
Django-1.8.2,True,9,10,10,8,7
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,31,32,32,6,28
Django-1.8.2,True,9,10,10,9,7
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,4,5,5,4,5
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,12,13,13,4,4
Django-1.8.2,True,22,23,23,5,17
Django-1.8.2,True,56,57,57,14,41
Django-1.8.2,True,71,72,72,13,59
Django-1.8.2,True,16,17,17,5,14
Django-1.8.2,True,16,17,17,7,14
Django-1.8.2,True,42,43,43,14,32
Django-1.8.2,True,15,16,16,13,12
Django-1.8.2,True,25,26,26,6,19
Django-1.8.2,True,25,26,26,6,19
Django-1.8.2,True,7,8,8,6,5
Django-1.8.2,True,14,15,15,10,9
Django-1.8.2,True,14,15,15,12,11
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,4,5,5,4,3
Django-1.8.2,True,7,8,8,5,4
Django-1.8.2,True,7,8,8,5,5
Django-1.8.2,True,9,10,10,7,7
Django-1.8.2,True,12,13,13,9,9
Django-1.8.2,True,11,12,12,5,6
Django-1.8.2,True,12,13,13,6,7
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,74,75,75,34,56
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,9,10,10,7,9
Django-1.8.2,True,20,21,21,15,20
Django-1.8.2,True,16,17,17,11,13
Django-1.8.2,True,28,29,29,12,22
Django-1.8.2,True,16,17,17,8,10
Django-1.8.2,True,9,10,10,7,9
Django-1.8.2,True,8,9,9,6,8
Django-1.8.2,True,13,14,14,7,9
Django-1.8.2,True,10,11,11,8,10
Django-1.8.2,True,9,10,10,7,9
Django-1.8.2,True,15,16,16,4,12
Django-1.8.2,True,6,7,7,6,6
Django-1.8.2,True,5,6,6,5,5
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,15,16,16,7,11
Django-1.8.2,True,12,13,13,8,10
Django-1.8.2,True,12,13,13,8,10
Django-1.8.2,True,5,6,6,4,3
Django-1.8.2,True,6,7,7,6,6
Django-1.8.2,True,9,10,10,6,6
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,13,14,14,10,8
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,5,6,6,4,3
Django-1.8.2,True,7,8,8,5,8
Django-1.8.2,True,6,7,7,7,7
Django-1.8.2,True,27,28,28,26,23
Django-1.8.2,True,6,7,7,7,7
Django-1.8.2,True,37,38,38,15,29
Django-1.8.2,True,37,38,38,15,29
Django-1.8.2,True,45,46,46,21,35
Django-1.8.2,True,45,46,46,21,35
Django-1.8.2,True,16,17,17,10,13
Django-1.8.2,True,13,14,14,10,10
Django-1.8.2,True,21,22,22,6,19
Django-1.8.2,True,89,90,90,7,83
Django-1.8.2,True,31,32,32,25,24
Django-1.8.2,True,30,31,31,24,23
Django-1.8.2,True,31,32,32,25,24
Django-1.8.2,True,31,32,32,25,24
Django-1.8.2,True,31,32,32,25,24
Django-1.8.2,True,55,56,56,16,40
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,5,6,6,6,6
Django-1.8.2,True,6,7,7,7,7
Django-1.8.2,True,6,7,7,4,3
Django-1.8.2,True,98,99,99,50,80
Django-1.8.2,True,42,43,43,19,28
Django-1.8.2,True,14,15,15,8,11
Django-1.8.2,True,17,18,18,7,14
Django-1.8.2,True,11,12,12,12,11
Django-1.8.2,True,18,19,19,16,15
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,34,35,35,26,28
Django-1.8.2,True,19,20,20,14,19
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,7,8,8,6,5
Django-1.8.2,True,9,10,10,7,6
Django-1.8.2,True,10,11,11,8,7
Django-1.8.2,True,7,8,8,6,5
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,13,14,14,7,12
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,26,27,27,13,16
Django-1.8.2,True,18,19,19,12,11
Django-1.8.2,True,18,19,19,12,11
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,10,11,11,8,11
Django-1.8.2,True,11,12,12,8,12
Django-1.8.2,True,10,11,11,7,11
Django-1.8.2,True,19,20,20,15,19
Django-1.8.2,True,25,26,26,17,25
Django-1.8.2,True,16,17,17,15,16
Django-1.8.2,True,11,12,12,8,12
Django-1.8.2,True,8,9,9,6,6
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,8,9,9,7,8
Django-1.8.2,True,8,9,9,6,6
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,18,19,19,12,11
Django-1.8.2,True,16,17,17,10,9
Django-1.8.2,True,7,8,8,5,5
Django-1.8.2,True,7,8,8,5,5
Django-1.8.2,True,9,10,10,5,6
Django-1.8.2,True,6,7,7,5,4
Django-1.8.2,True,14,15,15,7,11
Django-1.8.2,True,13,14,14,7,10
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,19,20,20,10,10
Django-1.8.2,True,8,9,9,5,5
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,4,5,5,3,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,3,4,4,2,4
Django-1.8.2,True,4,5,5,2,5
Django-1.8.2,True,8,9,9,6,6
Django-1.8.2,True,9,10,10,8,7
Django-1.8.2,True,13,14,14,10,11
Django-1.8.2,True,15,16,16,11,12
Django-1.8.2,True,35,36,36,23,29
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,15,16,16,9,14
Django-1.8.2,True,18,19,19,10,17
Django-1.8.2,True,17,18,18,10,16
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,15,16,16,12,12
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,15,16,16,6,11
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,11,12,12,5,11
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,20,21,21,15,14
Django-1.8.2,True,31,32,32,8,23
Django-1.8.2,True,4,5,5,3,5
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,3,4,4,3,4
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,5,6,6,2,6
Django-1.8.2,True,5,6,6,2,6
Django-1.8.2,True,7,8,8,4,8
Django-1.8.2,True,7,8,8,4,8
Django-1.8.2,True,7,8,8,4,8
Django-1.8.2,True,9,10,10,5,8
Django-1.8.2,True,62,63,63,26,49
Django-1.8.2,True,48,49,49,24,39
Django-1.8.2,True,7,8,8,5,7
Django-1.8.2,True,21,22,22,12,20
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,26,27,27,8,14
Django-1.8.2,True,29,30,30,9,17
Django-1.8.2,True,20,21,21,14,19
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,3,4,4,4,3
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,4,5,5,5,4
Django-1.8.2,True,13,14,14,9,8
Django-1.8.2,True,9,10,10,9,9
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,7,8,8,9,7
Django-1.8.2,True,7,8,8,9,7
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,33,34,34,14,21
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,2,3,3,2,3
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,2,3,3,2,3
Django-1.8.2,True,2,3,3,2,3
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,15,16,16,12,12
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,9,10,10,8,8
Django-1.8.2,True,7,8,8,6,5
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,11,12,12,8,10
Django-1.8.2,True,8,9,9,5,6
Django-1.8.2,True,4,5,5,8,5
Django-1.8.2,True,5,6,6,8,6
Django-1.8.2,True,5,6,6,3,6
Django-1.8.2,True,5,6,6,3,6
Django-1.8.2,True,15,16,16,7,11
Django-1.8.2,True,15,16,16,7,11
Django-1.8.2,True,5,6,6,3,6
Django-1.8.2,True,8,9,9,5,8
Django-1.8.2,True,9,10,10,4,10
Django-1.8.2,True,5,6,6,3,6
Django-1.8.2,True,15,16,16,5,14
Django-1.8.2,True,4,5,5,3,5
Django-1.8.2,True,16,17,17,5,17
Django-1.8.2,True,22,23,23,9,20
Django-1.8.2,True,14,15,15,7,14
Django-1.8.2,True,16,17,17,7,15
Django-1.8.2,True,11,12,12,7,9
Django-1.8.2,True,11,12,12,7,9
Django-1.8.2,True,17,18,18,6,16
Django-1.8.2,True,21,22,22,9,19
Django-1.8.2,True,19,20,20,11,15
Django-1.8.2,True,5,6,6,5,5
Django-1.8.2,True,11,12,12,7,12
Django-1.8.2,True,11,12,12,7,12
Django-1.8.2,True,41,42,42,15,21
Django-1.8.2,True,22,23,23,10,10
Django-1.8.2,True,24,25,25,11,11
Django-1.8.2,True,20,21,21,9,9
Django-1.8.2,True,42,43,43,23,23
Django-1.8.2,True,50,51,51,22,24
Django-1.8.2,True,10,11,11,11,11
Django-1.8.2,True,10,11,11,10,11
Django-1.8.2,True,100,101,101,53,77
Django-1.8.2,True,20,21,21,14,17
Django-1.8.2,True,88,89,89,48,64
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,33,34,34,21,24
Django-1.8.2,True,33,34,34,21,24
Django-1.8.2,True,47,48,48,34,36
Django-1.8.2,True,4,5,5,5,5
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,1,2,2,2,2
Django-1.8.2,True,2,3,3,4,3
Django-1.8.2,True,2,3,3,4,3
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,19,20,20,16,16
Django-1.8.2,True,7,8,8,7,7
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,19,20,20,7,19
Django-1.8.2,True,10,11,11,5,10
Django-1.8.2,True,11,12,12,5,11
Django-1.8.2,True,23,24,24,7,23
Django-1.8.2,True,28,29,29,7,28
Django-1.8.2,True,24,25,25,7,24
Django-1.8.2,True,98,99,99,20,94
Django-1.8.2,True,5,6,6,7,5
Django-1.8.2,True,3,4,4,4,4
Django-1.8.2,True,43,44,44,7,43
Django-1.8.2,True,2,3,3,4,3
Django-1.8.2,True,107,108,108,28,100
Django-1.8.2,True,44,45,45,19,40
Django-1.8.2,True,7,8,8,8,7
Django-1.8.2,True,38,39,39,7,38
Django-1.8.2,True,34,35,35,11,31
Django-1.8.2,True,18,19,19,4,10
Django-1.8.2,True,9,10,10,6,9
Django-1.8.2,True,19,20,20,10,8
Django-1.8.2,True,6,7,7,6,4
Django-1.8.2,True,22,23,23,14,17
Django-1.8.2,True,11,12,12,9,11
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,6,7,7,7,7
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,18,19,19,7,19
Django-1.8.2,True,6,7,7,10,7
Django-1.8.2,True,5,6,6,7,5
Django-1.8.2,True,14,15,15,9,12
Django-1.8.2,True,6,7,7,7,7
Django-1.8.2,True,24,25,25,14,20
Django-1.8.2,True,40,41,41,13,37
Django-1.8.2,True,9,10,10,4,8
Django-1.8.2,True,11,12,12,4,10
Django-1.8.2,True,2,3,3,3,3
Django-1.8.2,True,41,42,42,31,34
Django-1.8.2,True,10,11,11,6,10
Django-1.8.2,True,20,21,21,11,16
Django-1.8.2,True,17,18,18,13,14
